bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
42,All,up,glm,2024-02-25T07:54:09Z,2024-02-25T07:54:26Z,0.05345501955671447,0.82,0.1003671970624235,0.8341537818637693
42,All,up,earth,2024-02-25T07:54:26Z,2024-02-25T07:58:19Z,0.05385556915544676,0.88,0.10149942329873125,0.8592436272461346
42,All,up,pda,2024-02-25T07:58:19Z,2024-02-25T08:00:06Z,0.057534246575342465,0.84,0.10769230769230768,0.8481236941078145
42,All,up,multinom,2024-02-25T08:00:06Z,2024-02-25T08:01:07Z,0.05401844532279315,0.82,0.10135970333745366,0.8349895528625156
42,All,up,treebag,2024-02-25T08:01:07Z,2024-02-25T08:01:40Z,0,0,NA,0.4971792728792311
42,All,up,gbm,2024-02-25T08:01:40Z,2024-02-25T08:02:13Z,0.05858854860186418,0.88,0.10986267166042449,0.8661387379857919
42,All,up,ranger,2024-02-25T08:02:13Z,2024-02-25T08:05:30Z,0,0,NA,0.4998955286251567
42,All,up,nnet,2024-02-25T08:05:31Z,2024-02-25T08:07:20Z,0.05963302752293578,0.26,0.09701492537313434,0.6085833681571249
42,All,smote,glm,2024-02-25T08:07:21Z,2024-02-25T08:07:44Z,0.0547945205479452,0.8,0.10256410256410256,0.827914751358128
42,All,smote,earth,2024-02-25T08:07:44Z,2024-02-25T08:13:26Z,0.05698778833107191,0.84,0.10673443456162643,0.8473923944839115
42,All,smote,pda,2024-02-25T08:13:26Z,2024-02-25T08:15:13Z,0.06013986013986014,0.86,0.11241830065359476,0.8597952361053072
42,All,smote,multinom,2024-02-25T08:15:14Z,2024-02-25T08:15:53Z,0.05652759084791386,0.84,0.10592686002522068,0.8467655662348517
42,All,smote,treebag,2024-02-25T08:15:53Z,2024-02-25T08:16:25Z,0.15384615384615385,0.12,0.13483146067415733,0.5565524446301713
42,All,smote,gbm,2024-02-25T08:16:26Z,2024-02-25T08:16:59Z,0.06278713629402756,0.82,0.1166429587482219,0.8460635185959047
42,All,smote,ranger,2024-02-25T08:16:59Z,2024-02-25T08:21:14Z,0.21428571428571427,0.12,0.15384615384615383,0.5577016297534476
42,All,smote,nnet,2024-02-25T08:21:14Z,2024-02-25T08:22:43Z,0.051341890315052506,0.88,0.09702315325248069,0.8550647722524028
