DBT1,DBT99,WHITE,BLACK,ASIAN,MIXED,OTHER_RACE,SDESCENT,OVER65,LIVESALONE,LARGEHOUSE,POVERTY,UNEMPLOYED,HIGHSCHOOL,RENT,ELPAY,NGPAY,LPGPAY,FOPAY,APARTMENT,MOBILE,YEARMADERANGE,THERMALMASS.WALL,THERMALMASS.ROOF,ADQINSUL,DRAFTY,WWR,TYPEGLASS,COOLTYPE,EQUIPM,HVAC_OPERATION,HVAC_MAINTENANCE,NUMFANS,OFFGRID,TEMPMA
91.4,25.4,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1979,0.013,0.069,1,0,2,1,1,1,0,0,2,0,0
93.2,21.5,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1999,0,0,3,0,1.7777777777777777,2,1,1,0,0,7,1,0
87.6,10.2,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,1,0,0,1979,0,0.069,2,1,1.4285714285714286,1,0,1,0,0,3,0,0
86.6,4.6,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1969,0.004,0.069,1,2,1.4285714285714286,1,0.5,1,1,0,4,0,0
90.5,26.6,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,1999,0.004,0.069,2,1,2.2857142857142856,2,1,1,1,0,5,0,0
88,-2.8,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,1,0,0,1,0,1979,0.013,0,2,0,0.25,1,1,1,1,0,0,0,0
83.9,7.4,1,0,0,0,0,0,1,0,0,1,-0,0,1,0,0,0,0,1,0,1950,0.143,0,2,0,1.2,2,0.5,1,0,0,3,0,0
89.4,17.3,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,1,0,0,1969,0.004,0.069,2,1,1.6666666666666667,2,1,1,0,0,2,0,0
98,28.1,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,2009,0,0,3,0,1.25,2,1,1,0,0,7,0,0
88.2,10.3,1,0,0,0,0,0,0,1,0,0,-1,1,0,1,0,1,1,0,1,1969,0,0,3,1,2,1,0.5,1,1,0,0,0,0
93.4,31.7,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,2009,0.004,0.069,2,0,1.6666666666666667,1,1,1,0,0,2,0,0
75.5,29.6,1,0,0,0,0,0,0,1,0,1,-0,0,1,1,0,0,0,0,0,1950,0.013,0.069,2,0,5,2,0.5,1,0,0,1,1,0
96.3,27.1,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,2015,0,0,3,0,2.5,2,1,1,0,0,6,0,0
97.2,32.7,1,0,0,0,0,1,0,0,0,1,-1,1,1,1,0,0,0,1,0,1989,0.013,0.001,1,0,1.5,1,0.5,0.5,1,0,4,0,0
88.8,5.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1999,0,0,3,0,1.4285714285714286,2,1,1,0,0,7,0,0
91.3,15.9,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,0,0,0,1999,0,0,3,0,0.2,1,1,1,0,0,3,0,0
97.5,30.4,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,0,0,0,0,1999,0.013,0.001,1,1,3.2,1,0.5,1,1,0,1,0,0
91.7,12.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.004,0.069,2,1,0.5,1,1,1,1,0,4,0,0
95.7,29.8,1,0,0,0,0,0,1,1,0,0,-0,1,0,1,1,0,0,0,0,1999,0.143,0.069,2,0,1.4285714285714286,2,1,1,0,0,6,0,0
97.2,32.7,0,1,0,0,0,1,1,0,0,1,-0,1,0,1,1,0,0,0,0,1950,0.013,0.069,2,1,1.2,1,0,0.5,1,1,0,0,1
88.9,63.9,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,1989,0.41,0,0,2,2,1,0,0,1,0,1,0,0
84.1,9.3,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.013,0.013,2,0,2.857142857142857,1,1,1,0,0,1,0,0
98.7,31.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1999,0,0,3,0,1.6666666666666667,2,1,1,0,0,6,0,0
91.2,33.6,0,0,0,1,0,0,0,1,0,1,-0,0,0,1,1,0,0,0,0,1959,0.143,0.069,1,3,1.4285714285714286,1,1,1,1,1,3,0,0
89.9,15.8,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.143,0.069,2,0,3.3333333333333335,2,1,1,0,0,0,0,0
88.2,37.7,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,1,0,1989,0.024,0,2,1,1.5,1,0,1,0,0,2,0,0
98.8,28,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0,0,3,0,1.6666666666666667,2,1,1,0,0,4,0,0
92.9,21.6,1,0,0,0,0,1,0,1,0,1,-1,1,0,1,1,0,0,0,0,1989,0.024,0.013,2,0,1,2,0.5,1,1,0,2,0,0
92.5,24.9,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1969,0,0,3,0,2,2,0.5,0.5,0,0,2,0,0
98.7,31.9,1,0,0,0,0,0,0,0,0,0,-0,1,1,1,0,0,0,0,0,1959,0,0,3,1,2,1,1,1,1,0,6,0,0
83.4,4.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,1,0,0,0,1989,0,0,3,1,1.7777777777777777,2,0.5,1,0,0,9,0,0
97.4,29.5,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,0,0,0,1,0,2009,0.143,0,2,0,0.3333333333333333,1,1,0.5,0,0,6,0,0
99,26.7,1,0,0,0,0,0,0,1,0,0,-1,1,0,1,0,0,0,0,0,1979,0.143,0.069,2,0,0.6,1,0.5,1,0,0,4,0,0
86.6,4.6,0,1,0,0,0,0,0,0,1,1,-1,0,1,1,0,0,0,0,0,1979,0,0,3,0,1.25,2,1,1,1,0,0,0,0
97.5,30.4,1,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,0,0,0,1969,0,0,3,0,2,1,0,1,0,1,6,0,0
86.1,13.9,0,1,0,0,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,1,1.1111111111111112,1,1,1,0,0,1,0,0
88,27.3,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,1969,0.013,0.069,2,0,0.75,1,0,1,0,0,1,0,0
91.4,42.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,1,0,0,0,1989,0,0,3,0,1,1,1,1,0,0,4,1,0
94.7,9.3,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,1,0,0,0,1979,0.004,0.069,2,0,1.4545454545454546,2,1,1,0,0,3,1,0
88.3,9.5,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,2009,0.004,0.069,2,2,0.75,2,1,1,0,0,5,0,0
90.2,1.3,1,0,0,0,0,0,1,1,0,1,-0,0,1,1,1,0,0,1,0,1979,0.004,0.069,1,1,2,1,1,1,0,0,2,0,0
90.8,13.8,1,0,0,0,0,0,1,0,0,1,-1,0,1,1,0,0,0,1,0,1959,0.024,0,1,2,0.3333333333333333,1,0,0.5,0,0,0,0,0
98.6,32.8,1,0,0,0,0,1,0,0,0,1,-0,1,0,1,1,0,0,0,0,1999,0.013,0.069,2,0,1.2,2,0.5,0,1,1,2,0,0
90.2,-13.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,2,2,1,1,0,0,3,0,0
85.9,50.6,1,0,0,0,0,1,0,0,0,0,-0,0,0,1,0,0,0,0,0,1989,0.41,0.069,2,0,1,1,1,1,0,0,4,1,0
87.8,-6.4,1,0,0,0,0,1,0,1,0,1,-0,0,1,0,0,0,0,1,0,1979,0,0,3,0,0.3333333333333333,3,0,1,0,0,1,0,0
98.7,31.9,1,0,0,0,0,0,0,0,0,1,-0.5,0,0,1,0,1,0,0,0,1999,0.202,0.001,1,1,1.7777777777777777,2,1,1,1,1,13,0,0
99,31.9,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,2009,0.024,0.008,2,1,0.8571428571428571,2,1,1,0,0,5,0,0
91.3,11.5,1,0,0,0,0,1,0,0,0,0,-0,0,0,1,1,0,0,0,0,2009,0.024,0.069,2,0,2.2857142857142856,2,1,1,0,0,1,0,0
91.3,17.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1969,0.143,0.069,2,0,2.857142857142857,2,1,1,0,0,1,0,0
90.6,42.8,1,0,0,0,0,0,1,0,0,1,-0,0,0,0,1,0,0,0,0,1969,0.004,0.069,2,1,0.6666666666666666,1,1,1,1,0,1,0,0
89.6,-0.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,1,1.3333333333333333,2,1,1,0,0,6,0,0
87.5,29.5,0,1,0,0,0,0,1,1,0,0,-0,0,1,0,0,0,0,1,0,2015,0.004,0,1,1,3,1,1,1,0,0,1,0,0
82.3,4.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.004,0.013,2,1,1,2,0.5,1,1,1,3,0,0
72.4,30.5,1,0,0,0,0,0,1,0,0,0,-0,1,0,1,0,0,0,0,1,1979,0.004,0.069,2,0,0.8571428571428571,2,1,1,0,1,0,0,0
92.6,10.6,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,1999,0.004,0.069,2,1,3.75,2,1,1,0,0,8,1,0
97.4,39.7,1,0,0,0,0,1,0,0,0,0,-0.5,1,0,1,1,0,0,0,0,1979,0.024,0.069,2,0,1.4285714285714286,1,1,1,0,0,12,0,0
88.2,17.7,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,1979,0.004,0.069,1,2,2,2,0.5,1,1,1,1,1,0
85,9.4,0,1,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1950,0.013,0.069,2,1,2.5,2,0.5,1,1,0,6,0,0
85.9,-2.4,1,0,0,0,0,0,0,0,0,1,-0.5,1,1,1,0,1,1,0,1,1969,0.004,0.001,1,1,2.5,1,0,1,1,0,2,1,0
88,27.3,0,1,0,0,0,0,0,0,0,1,-0,0,0,1,0,0,0,0,0,1950,0.004,0.069,2,1,3.2,1,0.5,1,0,0,6,1,0
98.6,32.8,1,0,0,0,0,1,0,0,0,0,-0,1,0,1,1,0,0,0,0,1950,0.024,0.013,2,1,2,2,1,1,1,0,2,1,0
91.1,9.3,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1999,0.013,0.001,2,0,1.4285714285714286,2,0,1,0,0,6,0,0
87.7,10.4,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,1,1,0,0,1989,0,0,3,0,4.285714285714286,2,0.5,1,0,0,3,1,0
91.4,25.4,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1969,0.143,0.069,2,0,2,1,1,1,0,0,2,0,0
91.4,25.4,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,1989,0,0.069,2,1,0.9090909090909091,2,1,1,1,0,3,0,0
85.9,5.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0,0.069,2,1,1.4285714285714286,1,0,1,1,0,2,0,0
90.8,13.8,1,0,0,0,0,0,0,0,0,1,-0.5,0,1,1,0,0,0,0,0,1950,0.004,0.069,1,3,1.2,1,0.5,0.5,1,0,3,0,0
91.7,12.3,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0,0,0,0,1979,0,0,3,0,1.6666666666666667,2,1,1,1,0,4,0,0
102.2,30.8,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1979,0.013,0.013,2,0,1.2,1,0.5,0.5,0,0,5,0,0
86,8.4,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,1,1,0,0,1950,0,0,3,0,2.6666666666666665,1,1,1,0,0,3,0,0
95.1,14.2,1,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,0,0,0,0,1950,0.143,0.001,2,1,1.25,2,1,1,0,0,1,0,0
98.5,15.7,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,0,1,0,0,0,1999,0,0,3,0,1,1,1,1,0,0,5,1,0
82.2,-0.2,1,0,0,0,0,0,0,0,0,1,-0,1,0,1,0,1,1,0,0,1989,0,0,3,1,1.5,2,0.5,1,1,0,5,1,0
81.3,45.2,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,1,0,1979,0,0,3,0,1,1,0,0,0,0,3,0,0
92.6,22.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,1,0,1979,0.013,0.069,2,1,2,2,1,1,1,0,0,0,0
85.9,5.5,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,1.2,2,1,1,0,0,1,0,0
98.8,28,1,0,0,0,0,0,0,0,0,1,-0.5,0,1,1,0,0,0,0,0,1950,0.004,0.069,1,3,3.2,1,0.5,0.5,1,0,4,0,0
88.4,15.5,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,1979,0,0,3,1,1,1,0.5,1,0,0,4,1,0
93,11.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.143,0.069,1,1,2.5,1,1,1,0,0,4,0,0
98.2,33.7,1,0,0,0,0,1,0,1,0,1,-0.5,1,1,1,1,0,0,0,0,1959,0.013,0.069,2,2,0.75,2,1,1,1,0,3,0,0
91.5,9.5,1,0,0,0,0,0,1,0,0,0,-0,1,0,1,1,0,0,0,0,1979,0.013,0.069,2,0,1.6666666666666667,2,1,1,0,0,4,0,0
88,27.3,1,0,0,0,0,0,0,0,0,0,-0.5,0,1,1,0,0,0,0,0,1950,0,0,3,0,1,2,0.5,1,0,0,1,0,0
102.2,30.8,0,0,0,0,1,0,1,1,0,1,-0.5,1,1,1,1,0,0,0,0,1989,0,0,3,0,0.5,1,1,1,1,0,1,0,0
108.3,41.6,1,0,0,0,0,0,0,1,0,1,-1,1,1,1,0,0,0,1,0,2009,0.024,0,1,1,0.3333333333333333,1,1,1,0,0,1,0,0
90.6,42.8,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,2009,0,0,3,0,2.6666666666666665,2,1,1,0,0,3,0,0
86.5,6.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.004,0.069,1,1,0.8571428571428571,2,1,1,0,0,3,0,0
88,-2.8,1,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,0,0,1,0,1950,0.004,0,2,0,10,1,0.5,1,0,0,4,0,0
90.5,26.6,1,0,0,0,0,0,0,1,0,0,-0.5,0,0,1,1,0,0,0,0,1999,0.024,0.069,2,0,4.285714285714286,1,1,1,0,0,2,0,0
98.1,32.8,1,0,0,0,0,1,0,0,0,1,-0,0,1,1,0,0,0,0,0,2009,0.143,0.069,2,1,1.4285714285714286,2,1,1,1,0,3,0,0
88.3,16,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,1,0,0,0,0,1979,0.004,0.069,2,0,3.3333333333333335,1,1,1,0,0,3,0,0
98.5,15.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0.143,0.001,2,0,0.6666666666666666,2,1,1,0,0,7,1,0
88.5,10.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,1,1.4285714285714286,2,1,1,0,0,4,0,0
92.6,22.9,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,2009,0.004,0.069,1,3,1.25,2,1,0.5,1,1,2,0,0
98.4,30.3,0,0,0,1,0,0,0,0,1,0,-1,0,0,1,1,0,0,0,0,1999,0.013,0.069,1,3,1.7777777777777777,2,1,1,1,0,5,0,0
86.5,-8.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.004,0.069,2,0,1.4285714285714286,2,1,1,0,0,4,0,0
87.6,-14.5,1,0,0,0,0,0,0,0,0,1,-0.5,0,1,1,0,0,0,1,0,1999,0,0,3,0,0.3333333333333333,2,1,1,1,0,3,0,0
91.5,9.5,1,0,0,0,0,0,0,0,0,0,-0,1,0,1,1,0,0,0,0,2009,0.013,0.069,2,1,2,2,1,1,1,0,5,0,0
90.6,42.8,0,0,1,0,0,0,0,0,0,0,-0.5,0,0,1,1,0,0,0,0,1999,0.013,0.069,2,1,0.8571428571428571,2,1,0,0,0,4,0,0
95.7,29.8,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1950,0.013,0.001,1,1,1.2,1,0.5,1,0,0,2,0,0
90.5,26.6,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1999,0,0,3,0,2.3076923076923075,2,1,1,0,0,8,1,0
88.2,0.5,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0,0,1,0,1969,0.004,0.069,2,2,4,1,0.5,1,1,0,4,0,0
91.1,15.7,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1950,0.143,0.069,1,3,2.2222222222222223,1,0.5,1,0,0,2,0,0
88.9,63.9,0,0,1,0,0,0,1,1,0,1,-0,0,0,0,0,0,0,1,0,1979,0.41,0,0,0,2,1,1,0,0,0,1,0,0
88.7,8.1,1,0,0,0,0,0,0,0,0,1,-0,0,1,0,0,0,0,1,0,1989,0.024,0,2,1,0.75,1,1,1,1,0,2,0,0
88,27.3,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,2009,0,0,3,0,1.25,2,1,1,0,0,2,0,0
91.7,12.3,1,0,0,0,0,0,0,0,0,0,-0.5,0,1,1,0,0,0,1,0,2009,0,0,3,0,0.6,1,1,1,0,0,6,0,0
98.5,15.7,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,0,0,0,1989,0.013,0.001,2,1,1.7777777777777777,2,1,1,0,0,5,1,0
90.4,22.2,1,0,0,0,0,0,0,1,0,0,-0.5,0,0,1,1,0,0,0,0,1989,0,0,3,1,3.3333333333333335,2,1,1,0,0,1,0,0
108.3,41.6,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,1999,0.024,0.008,2,1,2.2857142857142856,1,1,1,0,0,3,0,0
75.5,29.6,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,1979,0.013,0.069,2,0,3.75,2,1,1,0,0,6,0,0
95.7,29.8,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1979,0.143,0.069,2,0,1.25,1,1,1,0,0,4,0,0
91.5,12,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,0,2.2857142857142856,2,1,1,0,0,3,0,0
95.1,14.2,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1959,0.143,0.008,2,0,2,1,1,1,0,0,1,1,0
91.4,25.4,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,2015,0,0,3,0,3,2,1,1,0,0,0,0,0
88,27.3,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1979,0.013,0.069,2,0,0.8571428571428571,2,0,1,0,0,1,1,0
88.7,3.7,1,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,2,1,1,1,1,0,1,0,0
93.4,36.4,0,0,1,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1979,0.004,0.069,2,1,1,1,1,1,0,0,5,0,0
93.2,30.3,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1979,0,0,3,0,0.75,2,1,1,0,0,6,0,0
88.9,63.9,0,0,1,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,1,0,1979,0.41,0,1,1,0.75,2,1,0,0,0,2,0,0
85.5,6.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0.004,0.069,2,1,1.4285714285714286,2,1,1,0,0,8,1,0
96.3,27.1,1,0,0,0,0,0,0,0,0,1,-0,1,0,1,1,0,0,0,0,1979,0,0,3,0,2,2,1,1,0,0,4,0,0
90.1,15.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1999,0.004,0.069,2,1,1.6666666666666667,2,1,1,0,0,2,0,0
88.4,3.4,1,0,0,0,0,0,0,0,0,1,-0,1,0,1,1,0,0,0,0,1989,0.143,0.069,2,1,1.1111111111111112,2,1,1,0,0,4,0,0
87.5,29.5,1,0,0,0,0,0,1,1,0,1,-0,1,1,1,0,0,0,1,0,1979,0,0,3,0,0.3333333333333333,1,0,1,0,0,2,0,0
85.8,3,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,2015,0,0,3,0,1.5,2,1,1,0,0,4,0,0
89.9,5.7,1,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,1,0,0,0,1950,0.013,0.069,2,1,3,1,0.5,0.5,1,0,0,0,0
91.5,15.9,0,1,0,0,0,0,0,0,0,1,-0.5,0,1,1,1,0,0,0,0,1950,0.004,0.069,2,1,5,2,1,1,1,0,0,0,0
91.7,12.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.143,0.069,2,0,1.4285714285714286,2,1,1,0,0,1,0,0
81.8,13,1,0,0,0,0,1,0,1,0,0,-1,0,1,1,1,0,0,1,0,1950,0,0,3,1,1,1,0,1,0,0,1,0,0
88.2,10.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1950,0.004,0.069,1,1,2.2222222222222223,2,0,0.5,0,0,1,0,0
85.8,7.9,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,0,0,0,0,1,1999,0.004,0.069,2,1,1.6666666666666667,2,1,1,0,0,7,0,0
85.9,5.5,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1979,0.004,0.069,2,1,1.2,2,0.5,1,0,0,3,0,0
92.6,10.6,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,0,0,0,1989,0,0,3,0,1.5,2,1,1,0,0,4,0,0
92.6,18.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1950,0.013,0.001,2,0,3.3333333333333335,1,1,1,0,0,0,1,0
84.3,42.5,1,0,0,0,0,1,0,0,0,0,-0,1,0,1,1,0,0,0,0,1950,0.013,0.069,2,2,1.2,2,0,0,0,0,2,0,0
81.8,13,0,1,0,0,0,0,1,1,0,1,-0,0,1,0,0,1,0,1,0,1950,0.41,0.013,2,1,0.6,1,0.5,1,0,0,1,0,0
91.4,25.4,0,1,0,0,0,0,0,1,0,1,-0,0,0,1,1,0,0,0,0,1979,0.004,0.069,2,1,0.75,2,1,1,0,0,2,0,0
82.3,4.1,1,0,0,0,0,0,0,0,0,1,-0,0,1,1,0,0,0,1,0,1969,0.013,0.069,2,0,3,1,0.5,1,0,0,2,0,0
90.5,42.5,1,0,0,0,0,0,0,0,0,1,-0,0,1,1,0,0,0,0,0,1979,0.143,0.069,2,0,2,2,1,1,1,0,3,1,0
99.3,18.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,2009,0.143,0.069,2,0,2.142857142857143,2,1,1,0,0,7,1,0
100.8,33.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,3.3333333333333335,2,1,1,0,0,4,1,0
87.8,-6.4,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,1950,0.004,0.069,1,1,2.2857142857142856,1,0,1,0,0,1,0,0
98.2,33.7,1,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0.013,0.069,2,0,0.6,2,1,1,0,0,1,0,0
89.5,5.4,1,0,0,0,0,1,1,0,0,1,-0,1,0,1,1,0,0,0,0,1979,0,0,3,0,2.5,2,1,1,0,0,1,0,0
90.9,-0.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1979,0,0,3,0,3.3333333333333335,2,1,1,0,0,4,0,0
93.4,29.9,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,2009,0,0,3,0,0.8571428571428571,2,1,1,0,0,5,0,0
86.6,-1.6,1,0,0,0,0,0,0,1,0,1,-0,1,1,0,0,0,0,1,0,1989,0.143,0,2,0,0.5,2,0.5,1,0,0,1,0,0
99,26.7,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1969,0.143,0.069,2,0,2.5,1,1,1,0,0,6,0,0
88.4,-9.1,1,0,0,0,0,0,1,0,0,1,-0,1,1,1,1,0,0,0,0,1959,0.004,0.013,2,0,1.6666666666666667,1,0.5,1,0,0,4,0,0
87.6,12.2,1,0,0,0,0,0,0,0,0,1,-0,1,1,1,1,0,0,1,0,2009,0.143,0,1,2,1.5,1,0.5,0.5,1,0,2,0,0
92.5,7.2,1,0,0,0,0,1,0,0,0,0,-1,0,1,1,1,0,0,0,0,2015,0.004,0.069,1,2,0.75,2,1,1,0,0,7,0,0
91.2,15.7,0,1,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,0,1,0,1999,0,0,3,0,0.6,1,1,1,1,0,5,0,0
93.4,35.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2015,0,0,3,1,1.7777777777777777,2,1,1,0,0,2,1,0
92.5,7.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,2,2,1,1,0,0,8,0,0
87.9,1.6,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0,0,3,0,1.7777777777777777,2,1,1,0,0,3,0,0
89.5,5.4,0,0,1,0,0,0,0,0,0,0,-0,0,1,1,0,0,0,1,0,1989,0.143,0,2,1,1,1,1,1,0,0,2,0,0
99,31.9,1,0,0,0,0,1,0,0,0,1,-0.5,0,1,1,1,0,0,1,0,1979,0.024,0,2,1,0.6,2,1,1,1,0,0,0,0
94.3,12.5,1,0,0,0,0,1,0,0,1,1,-0.5,1,1,1,0,0,0,0,0,1989,0.013,0.069,1,1,0.75,2,0.5,1,1,0,0,0,0
90.8,13.8,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1959,0.004,0.069,2,0,1.5,2,0.5,1,0,0,0,0,0
93.4,29.9,0,1,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,1959,0,0,3,0,1,1,1,1,1,0,3,0,0
91.1,15.7,1,0,0,0,0,0,1,0,0,0,-0,1,0,1,0,0,0,0,0,1989,0,0,3,1,1.6666666666666667,2,1,1,0,0,2,0,0
94.6,19.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1979,0,0,3,0,2,2,1,1,0,0,0,0,0
87.5,29.5,0,0,0,1,0,0,1,1,0,1,-0,0,0,1,0,0,1,0,0,1959,0.004,0.069,2,1,1.5,2,1,1,0,0,1,0,0
91.5,24.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1999,0,0,3,0,1.4285714285714286,1,1,1,0,0,6,0,0
