DBT1,DBT99,WHITE,BLACK,SDESCENT,OVER65,LIVESALONE,POVERTY,EMPLOYHH,HIGHSCHOOL,RENT,APARTMENT,MOBILE,YEARMADERANGE,THERMALMASS.ROOF,ADQINSUL,DRAFTY,WWR,TYPEGLASS,COOLTYPE,HVAC_OPERATION,HVAC_MAINTENANCE,NUMFANS,OFFGRID,TEMPMA
0.6294227188081936,0.5062277580071174,1,0,0,0,0,1,0,1,0,0,1,0.5571428571428572,0,0.6666666666666666,0,0.0303951367781155,0.5,0.5,0,0,0.17647058823529413,0,0
0.6964618249534449,0.5258007117437722,1,0,0,0,0,1,0,1,1,0,0,0.5571428571428572,1,0.3333333333333333,0,0.022036474164133738,0,1,0,0,0.058823529411764705,0,0
0.6554934823091247,0.5916370106761566,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,0.6666666666666666,0.3333333333333333,0.03875379939209726,0.5,1,0,0,0,0,0
0.616387337057728,0.5222419928825622,1,0,0,1,0,1,0,0,0,0,1,0.2714285714285714,0.014492753623188404,0.3333333333333333,1,0.04711246200607903,0,0,1,0,0.058823529411764705,0,0
0.6052141527001862,0.5818505338078293,0,1,0,0,0,1,1,1,0,0,0,0.2714285714285714,1,0.3333333333333333,0.3333333333333333,0.05639986491050321,0,1,0,0,0.058823529411764705,0,0
0.5176908752327746,0.4590747330960854,1,0,0,0,0,1,0,0,1,1,0,0.5571428571428572,0,0,0.6666666666666666,0.0972644376899696,0.5,1,1,0,0.17647058823529413,0,0
0.7690875232774673,0.6832740213523131,0,0,0,0,0,1,1,0,1,0,0,0.5571428571428572,0,1,0,0.03708206686930091,0.5,1,1,0,0.23529411764705882,0,0
0.64804469273743,0.543594306049822,1,0,0,1,0,1,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.06382978723404255,0.5,1,0,0,0.29411764705882354,0,0
0.7579143389199255,0.6690391459074733,1,0,0,0,0,0,1,0,1,1,0,0.5571428571428572,0,0.3333333333333333,0.3333333333333333,0.022036474164133738,0.5,1,0,0,0.11764705882352941,0,0
0.664804469273743,0.6049822064056939,1,0,0,0,0,0,1,1,0,0,0,0.12857142857142856,0,1,0.3333333333333333,0.06382978723404255,0,0.5,0,0,0.47058823529411764,0,0
0.7728119180633146,0.7019572953736655,1,0,0,1,0,0,0,0,0,0,0,0.2714285714285714,0,1,0,0.03875379939209726,0,1,0,0,0.29411764705882354,0,0
0.5642458100558658,0.6423487544483986,1,0,0,0,0,0,1,1,0,0,0,0.7,0,1,0,0.04472427268779853,0.5,1,0,0,0.058823529411764705,0,0
0.5567970204841711,0.27046263345195726,1,0,0,0,0,1,1,0,1,1,0,0.5571428571428572,0,0.3333333333333333,0.3333333333333333,0.005319148936170213,0,1,1,0,0.11764705882352941,0,0
0.6201117318435754,0.5053380782918149,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0712597095575819,0,1,0,0,0.29411764705882354,1,0
0.64804469273743,0.543594306049822,1,0,0,0,0,0,1,0,0,0,0,0.5571428571428572,0,1,0.3333333333333333,0.13069908814589665,0.5,1,1,0,0.29411764705882354,0,0
0.5176908752327746,0.4590747330960854,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,0.03875379939209726,0.5,0.5,0,0,0.17647058823529413,1,0
0.7001862197392922,0.7001779359430603,1,0,0,0,0,0,1,0,0,0,0,0.5571428571428572,0,0.6666666666666666,0,0.050455927051671734,0,1,1,0,0.4117647058823529,0,0
0.6219739292364989,0.6983985765124555,1,0,1,0,0,0,1,0,0,0,0,0.5571428571428572,0,1,0.6666666666666666,0.0303951367781155,0,1,1,0,0.29411764705882354,0,1
0.5642458100558658,0.37455516014234874,1,0,0,0,1,1,0.5,0,1,1,0,0.4142857142857143,0,0.6666666666666666,0,0.06382978723404255,0,0,1,0,0.17647058823529413,0,0
0.6052141527001862,0.8300711743772241,1,0,0,0,0,0,1,0,0,0,0,0.2714285714285714,1,0.3333333333333333,0,0.03708206686930091,0,1,1,1,0.17647058823529413,0,0
0.5698324022346367,0.790035587188612,0,0,0,0,1,0,1,0,0,0,0,0.2714285714285714,1,0.3333333333333333,0.3333333333333333,0.013677811550151974,0.5,0.5,0,0,0.17647058823529413,1,0
0.5679702048417132,0.40391459074733094,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0.3333333333333333,0.08054711246200608,0.5,1,0,0,0.35294117647058826,0,0
0.5679702048417132,0.7348754448398576,1,0,0,1,1,1,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.06382978723404255,0,0,0,0,0,0,0
0.6201117318435754,0.5462633451957295,1,0,0,0,0,0,1,0,0,0,0,0.9285714285714286,0,1,0.3333333333333333,0.08814589665653495,0.5,1,0,0,0.23529411764705882,0,0
0.616387337057728,0.5222419928825622,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.04472427268779853,0,0.5,0,0,0,0,0
0.5921787709497206,0.4021352313167259,1,0,0,1,1,1,0,0,0,0,0,0.4142857142857143,0,0.6666666666666666,0,0.05268490374873354,0.5,0,0,1,0.17647058823529413,0,0
0.64804469273743,0.7758007117437721,1,0,1,0,0,0,0,0,1,1,0,0.8428571428571429,0,0.6666666666666666,0,0.022036474164133738,0,1,0,0,0,0,0
0.579143389199255,0.35943060498220636,1,0,0,0,1,0,1,0,0,0,0,0.5571428571428572,0,1,0,0.04472427268779853,0.5,1,0,0,0.058823529411764705,0,0
0.664804469273743,0.7233096085409252,1,0,1,0,0,0,1,0,0,0,0,0.5571428571428572,0,1,0.3333333333333333,0.05639986491050321,0,0,0,0,0.23529411764705882,0,0
0.7802607076350091,0.645017793594306,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0.3333333333333333,0.034110097939885176,0.5,1,0,0,0.29411764705882354,0,0
0.6052141527001862,0.3451957295373665,1,0,0,0,1,1,1,0,0,0,0,0.12857142857142856,0,0.6666666666666666,0.3333333333333333,0.050455927051671734,0.5,1,0,0,0.23529411764705882,1,0
0.6554934823091247,0.6565836298932384,0,1,0,0,0,1,0,1,0,0,0,0.2714285714285714,0,0.6666666666666666,0,0.08054711246200608,0,0.5,0,0,0.17647058823529413,1,0
0.4487895716945995,0.5151245551601423,0,0,0,0,1,0,1,0,1,1,0,0.8428571428571429,0,0.6666666666666666,0.3333333333333333,0.0303951367781155,0.5,0.5,0,0,0,0,0
0.5679702048417132,0.46085409252669035,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.08054711246200608,0.5,0.5,0,0,0,0,0
0.5772811918063314,0.47153024911032027,1,0,0,0,1,1,0,0,0,1,0,0,0,0.6666666666666666,0,0.0303951367781155,0,1,0,0,0.058823529411764705,0,0
0.5232774674115455,0.46975088967971523,1,0,0,0,0,1,1,1,0,0,0,0.7,0,1,0,0.04472427268779853,0.5,0,0,0,0.11764705882352941,0,0
0.5549348230912476,0.6619217081850534,1,0,0,0,0,1,0,0,1,1,0,0.8428571428571429,1,0.3333333333333333,0.3333333333333333,0.022036474164133738,0,0,1,0,0,0,0
0.5735567970204841,0.5382562277580071,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0712597095575819,0,0.5,0,0,0.23529411764705882,0,0
0.7579143389199255,0.6690391459074733,1,0,1,1,1,1,0,0,0,0,0,0.7,0,0.6666666666666666,0,0.05268490374873354,0.5,1,0,0,0,0,0
0.7616387337057726,0.6912811387900355,1,0,1,0,0,1,0.5,0,1,1,0,0.5571428571428572,0,0.6666666666666666,0,0.013677811550151974,0.5,1,0,0,0.17647058823529413,0,0
0.3798882681564244,0.7677935943060498,1,0,0,0,0,0,1,0,1,1,0,0.12857142857142856,0,0.6666666666666666,0,0.19756838905775076,0.5,0,0,0,0.058823529411764705,1,0
0.690875232774674,0.6352313167259787,0,0,0,0,0,1,1,0,1,0,0,0.2714285714285714,0,0.6666666666666666,0,0.05268490374873354,0.5,1,1,1,0.29411764705882354,0,0
0.7392923649906891,0.7526690391459074,0,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0,0.0712597095575819,0.5,1,0,0,0.23529411764705882,0,0
0.553072625698324,0.6850533807829181,1,0,1,0,0,1,0.5,1,1,1,0,0.5571428571428572,0,0.6666666666666666,0.6666666666666666,0.008105369807497466,0,0,1,1,0,0,1
0.6517690875232774,0.6797153024911032,1,0,0,1,0,0,0,0,1,1,0,0.8428571428571429,0,1,0,0.017021276595744678,0,1,0,0,0.11764705882352941,0,0
0.6666666666666666,0.6076512455516013,1,0,0,0,0,0,1,0,0,0,0,0.4142857142857143,0,0.6666666666666666,0,0.05268490374873354,0,0.5,1,0,0.35294117647058826,0,0
0.7523277467411543,0.6912811387900355,1,0,1,1,0,1,1,1,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.06382978723404255,0,1,1,0,0.23529411764705882,0,0
0.5232774674115455,0.3834519572953737,0,0,0,0,1,0,0,0,0,0,0,0.2714285714285714,1,0.3333333333333333,0.6666666666666666,0.05268490374873354,0.5,1,0,0,0.11764705882352941,0,0
0.7728119180633146,0.7019572953736655,1,0,0,1,1,1,0,1,1,1,0,0.5571428571428572,0,0.6666666666666666,0,0.0303951367781155,0,0.5,1,0,0.058823529411764705,0,0
0.7728119180633146,0.7019572953736655,1,0,0,0,0,0,1,0,0,0,0,0.12857142857142856,0,0.6666666666666666,0.3333333333333333,0.04472427268779853,0,1,0,0,0,0,0
0.49720670391061456,0.48754448398576505,1,0,0,0,0,0,1,1,0,0,0,0.12857142857142856,0,0.6666666666666666,0,0.06382978723404255,0.5,0,1,0,0.11764705882352941,0,0
0.6238361266294227,0.7170818505338078,0,1,0,1,1,0,0,1,0,0,0,0.12857142857142856,0.014492753623188404,0,0,0.05268490374873354,0.5,0.5,1,0,0.17647058823529413,0,0
0.6499068901303536,0.5880782918149465,0,1,0,1,1,0,0,0,0,0,0,0.2714285714285714,0,0.6666666666666666,0.3333333333333333,0.022036474164133738,0,0,1,0,0.5294117647058824,0,0
0.579143389199255,0.35943060498220636,1,0,0,0,0,0,0,0,0,0,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.05268490374873354,0.5,1,0,0,0.47058823529411764,0,0
0.6201117318435754,0.5053380782918149,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0,0.027355623100303948,1,1,0,0,0.17647058823529413,0,0
0.6554934823091247,0.6565836298932384,0,1,0,0,0,1,1,1,1,0,1,0.5571428571428572,0.014492753623188404,0.3333333333333333,0.6666666666666666,0.05268490374873354,0,1,1,0,0.23529411764705882,0,0
0.4581005586592177,0.74644128113879,1,0,0,0,0,0,1,0,0,0,0,0.12857142857142856,0,1,0,0.03708206686930091,0.5,0,0,0,0.058823529411764705,0,0
0.6499068901303536,0.6032028469750889,1,0,0,0,0,0,1,1,0,0,0,0.8428571428571429,0,0.6666666666666666,0,0.05268490374873354,0.5,1,1,0,0.23529411764705882,0,0
0.6852886405959031,0.7197508896797153,1,0,0,0,0,0,1,1,0,0,0,0.4142857142857143,1,0.3333333333333333,0,0.03708206686930091,0,1,0,0,0.4117647058823529,0,0
0.4916201117318434,0.4822064056939502,1,0,0,1,1,0,0.5,0,0,1,0,0,1,0.3333333333333333,0.3333333333333333,0.10840932117527863,0.5,0,0,0,0.23529411764705882,0,0
0.579143389199255,0.35943060498220636,1,0,0,0,0,1,0.5,0,1,1,0,0.8428571428571429,0,0.6666666666666666,0,0.013677811550151974,0.5,1,0,0,0.29411764705882354,1,0
0.664804469273743,0.7153024911032029,1,0,0,1,1,1,0,1,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.10395136778115502,0,1,0,0,0.4117647058823529,0,0
0.5549348230912476,0.6619217081850534,1,0,0,0,0,0,0,1,0,0,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.0303951367781155,0.5,1,0,0,0.23529411764705882,0,0
0.48230912476722515,0.39857651245551595,1,0,0,0,0,0,1,0,0,0,0,0.5571428571428572,0,1,0,0.10840932117527863,0.5,0.5,1,0,0.23529411764705882,1,0
0.9050279329608937,0.7170818505338078,1,0,0,0,0,1,1,1,1,0,0,0.2714285714285714,1,0.3333333333333333,0,0.06382978723404255,0.5,1,1,0,0.058823529411764705,0,0
0.7392923649906891,0.6806049822064056,1,0,0,1,0,1,0,1,0,0,0,0.5571428571428572,0,1,0,0.06382978723404255,0.5,1,0,0,0.23529411764705882,0,0
0.5065176908752328,0.31583629893238435,1,0,0,0,0,1,0,0,1,1,0,0.7,0,0.3333333333333333,0.3333333333333333,0.013677811550151974,0,1,0,0,0,0,0
0.6499068901303536,0.49377224199288255,1,0,0,0,1,1,0,0,0,1,0,0.5571428571428572,0,0.6666666666666666,0.6666666666666666,0.04711246200607903,0,0.5,0,0,0,0,0
0.5921787709497206,0.447508896797153,0,1,0,0,0,1,1,1,1,1,0,0,0,0.6666666666666666,0.3333333333333333,0.03708206686930091,0,0.5,1,0,0.11764705882352941,0,0
0.64804469273743,0.6209964412811387,0,1,0,0,0,0,1,0,0,0,0,0.4142857142857143,0,1,0.3333333333333333,0.0712597095575819,0,0,1,0,0.4117647058823529,0,0
0.6201117318435754,0.5053380782918149,1,0,0,0,0,0,0,1,1,0,0,0.5571428571428572,0,0.6666666666666666,0.3333333333333333,0.08054711246200608,0.5,1,1,1,0.4117647058823529,0,0
0.6201117318435754,0.5462633451957295,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0,0.08814589665653495,0.5,1,0,0,0.058823529411764705,0,0
0.6461824953445066,0.5711743772241993,1,0,0,0,1,1,0.5,0,1,1,0,0.7,0,0.3333333333333333,0,0.0303951367781155,0.5,0.5,0,0,0.11764705882352941,0,0
0.5716945996275605,0.4297153024911032,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0.3333333333333333,0.0924880590534086,0.5,1,0,0,0.29411764705882354,0,0
0.6499068901303536,0.6032028469750889,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.3333333333333333,0.08054711246200608,0,0.5,1,0,0.11764705882352941,0,0
0.6554934823091247,0.5916370106761566,1,0,0,0,0,0,0,0,0,0,0,0.8428571428571429,0,1,0.3333333333333333,0.05268490374873354,0.5,1,0,0,0.29411764705882354,0,0
0.6592178770949719,0.4030249110320284,1,0,1,0,0,0,0,1,0,0,0,0.12857142857142856,0,1,0,0.05639986491050321,0.5,0.5,1,0,0,0,0
0.6126629422718807,0.5693950177935942,1,0,0,0,0,0,1,1,0,0,0,0.12857142857142856,0.014492753623188404,0.3333333333333333,0.3333333333333333,0.06382978723404255,0.5,1,0,0,0.23529411764705882,0,0
0.6666666666666666,0.6076512455516013,1,0,0,0,0,1,0,1,1,0,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.03708206686930091,0,1,0,0,0.29411764705882354,0,0
0.5251396648044693,0.4644128113879003,1,0,0,1,1,1,0,1,1,1,0,0.7,0,1,0,0.022036474164133738,0.5,0.5,0,0,0,0,0
0.9050279329608937,0.7170818505338078,0,1,0,0,0,1,0.5,1,1,1,0,0.8428571428571429,0,1,0,0.04711246200607903,0,1,0,0,0.11764705882352941,0,0
0.5735567970204841,0.49110320284697506,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08054711246200608,0.5,1,0,0,0.17647058823529413,0,0
0.536312849162011,0.44128113879003555,1,0,0,0,0,1,1,1,0,0,0,0,0,0.6666666666666666,0,0.08054711246200608,0.5,0.5,0,0,0.17647058823529413,0,0
0.5567970204841711,0.5080071174377223,1,0,0,1,1,1,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.08054711246200608,0.5,1,0,0,0.17647058823529413,0,0
0.6201117318435754,0.5462633451957295,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0.3333333333333333,0.08814589665653495,0.5,1,0,0,0.11764705882352941,0,0
0.9422718808193667,0.7695729537366548,1,0,1,0,0,1,0,1,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.0303951367781155,0,1,0,0,0.11764705882352941,0,0
0.6350093109869644,0.6227758007117438,1,0,0,1,0,0,0.5,1,0,0,0,0.2714285714285714,0,0.6666666666666666,0,0.06382978723404255,0.5,1,0,0,0.35294117647058826,0,0
0.6592178770949719,0.4030249110320284,1,0,0,1,0,0,0,0,0,0,0,0.4142857142857143,0,1,0.3333333333333333,0.024822695035460994,0.5,1,0,0,0.17647058823529413,0,0
0.5679702048417132,0.5569395017793594,1,0,0,0,0,1,0,1,0,0,0,0.8428571428571429,0,0.6666666666666666,0.3333333333333333,0.05268490374873354,0,1,1,0,0.47058823529411764,0,0
0.6554934823091247,0.5916370106761566,0,0,0,0,0,0,1,0,0,1,0,0.8428571428571429,0,0.6666666666666666,0.3333333333333333,0.022036474164133738,0.5,1,1,0,0.11764705882352941,0,0
0.7392923649906891,0.7233096085409252,0,0,0,0,1,0,1,0,1,0,0,0.5571428571428572,0,0.6666666666666666,0,0.03708206686930091,0.5,1,1,1,0.11764705882352941,0,0
0.5959031657355679,0.5596085409252669,1,0,0,0,0,1,1,0,1,1,0,0.2714285714285714,0,0.3333333333333333,1,0.0303951367781155,0.5,0.5,1,1,0,0,0
0.6294227188081936,0.4839857651245551,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0.3333333333333333,0.0924880590534086,0.5,1,0,0,0.35294117647058826,0,0
0.6238361266294227,0.5017793594306049,1,0,0,1,0,0,0,1,0,0,0,0.2714285714285714,0,0.6666666666666666,0.3333333333333333,0.0303951367781155,0.5,1,1,0,0.17647058823529413,1,0
0.536312849162011,0.4653024911032028,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.05268490374873354,0,1,0,0,0.11764705882352941,0,0
0.7392923649906891,0.5346975088967971,1,0,1,0,1,1,0.5,1,0,0,1,0.4142857142857143,0.014492753623188404,0.3333333333333333,0.3333333333333333,0.0972644376899696,0,0.5,1,0,0.058823529411764705,0,0
0.5921787709497206,0.447508896797153,1,0,0,1,1,0,0,0,0,0,0,0.5571428571428572,0,1,0,0.01128962223187147,0.5,1,0,0,0.11764705882352941,0,0
0.5232774674115455,0.3834519572953737,1,0,0,0,1,0,0,0,1,1,0,0.2714285714285714,0,0.6666666666666666,0,0.022036474164133738,0,0.5,0,0,0.23529411764705882,0,0
0.5623836126629423,0.41370106761565834,0,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0,0.0712597095575819,0.5,1,0,0,0.35294117647058826,0,0
0.6219739292364989,0.7820284697508897,1,0,0,0,0,0,1,0,0,0,0,0.7,0,0.6666666666666666,0,0.0303951367781155,0,1,0,0,0.23529411764705882,0,0
0.6592178770949719,0.4030249110320284,1,0,0,1,0,1,0.5,0,0,0,0,0.7,0,1,0,0.017021276595744678,0.5,1,0,0,0.17647058823529413,0,0
0.6666666666666666,0.6076512455516013,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0.3333333333333333,0.034110097939885176,0.5,1,0,0,0.35294117647058826,0,0
0.5642458100558658,0.6423487544483986,1,0,0,1,0,0,0,1,0,0,0,0.5571428571428572,0,1,0.3333333333333333,0.10840932117527863,0.5,1,0,0,0.4117647058823529,1,0
0.616387337057728,0.5222419928825622,1,0,0,1,0,0,0,0,0,0,0,0.7,0,1,0.3333333333333333,0.017021276595744678,0.5,1,0,0,0.11764705882352941,0,0
0.6368715083798883,0.6966192170818505,1,0,0,0,1,1,1,0,0,0,0,0,0,0.6666666666666666,0,0.04472427268779853,0,1,1,0,0.17647058823529413,0,0
0.4543761638733704,0.5204626334519573,0,1,0,1,0,1,0,1,1,1,0,0.2714285714285714,0,0.6666666666666666,0.3333333333333333,0.022036474164133738,0,0.5,0,0,0.11764705882352941,0,0
0.616387337057728,0.8300711743772241,1,0,0,0,1,0,1,0,0,0,0,0.2714285714285714,0,0.6666666666666666,0,0.04472427268779853,0.5,1,0,0,0,0,0
0.9050279329608937,0.7170818505338078,1,0,0,1,0,1,0,1,1,0,0,0,1,0.3333333333333333,0,0.1641337386018237,0,1,0,1,0.35294117647058826,0,0
0.49534450651769074,0.4083629893238434,1,0,0,0,0,0,1,1,0,0,0,0.7,0,1,0.3333333333333333,0.025618758141554492,0.5,0,0,0,0.4117647058823529,0,0
0.5642458100558658,0.37455516014234874,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0.3333333333333333,0.06382978723404255,0,1,1,0,0,0,0
0.6368715083798883,0.6966192170818505,1,0,0,1,1,1,0,0,0,0,0,0.12857142857142856,0,0.6666666666666666,0,0.08054711246200608,0.5,1,0,0,0.058823529411764705,0,0
0.9050279329608937,0.7001779359430603,1,0,0,0,0,0,1,0,1,0,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.04472427268779853,0,1,0,0,0.23529411764705882,0,0
0.6182495344506518,0.39857651245551595,1,0,0,0,0,0,1,1,0,0,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.0712597095575819,0.5,1,0,0,0.35294117647058826,0,0
0.590316573556797,0.5533807829181495,1,0,0,0,1,0,1,0,0,0,0,0.7,0,1,0,0.0303951367781155,0.5,1,0,0,0,0,0
0.6610800744878956,0.5907473309608541,0,1,0,1,1,0,1,0,0,0,0,0.12857142857142856,0,0.6666666666666666,0,0.07338254450716457,0.5,0.5,0,0,0.47058823529411764,1,0
0.7411545623836125,0.641459074733096,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0.3333333333333333,0.0036474164133738604,0.5,1,0,0,0.17647058823529413,0,0
0.5381750465549346,0.4403914590747331,0,1,0,0,0,0,1,0,1,1,0,0.5571428571428572,0,0.6666666666666666,0.3333333333333333,0.017021276595744678,0.5,0.5,1,0,0.23529411764705882,0,0
0.6238361266294227,0.6405693950177935,1,0,1,0,0,1,1,1,1,1,0,0.7,1,0.3333333333333333,0,0.04711246200607903,0,1,0,0,0.11764705882352941,0,0
0.7392923649906891,0.6806049822064056,1,0,0,1,1,1,0,0,0,0,0,0.5571428571428572,0,0.6666666666666666,0,0.04711246200607903,0,0,1,0,0.11764705882352941,1,0
0.7579143389199255,0.6690391459074733,1,0,0,0,0,1,0,0,0,0,0,0.8428571428571429,0,0.6666666666666666,0,0.03875379939209726,0.5,1,0,1,0,0,0
0.536312849162011,0.5569395017793594,1,0,0,1,1,1,0,1,0,0,0,0,0,0.6666666666666666,0,0.03875379939209726,0.5,0.5,0,0,0.17647058823529413,1,0
0.4581005586592177,0.74644128113879,0,1,0,0,0,0,1,0,1,1,0,0.2714285714285714,0,1,0,0.022036474164133738,0.5,0,0,0,0.17647058823529413,0,0
0.9050279329608937,0.7001779359430603,1,0,1,1,1,1,0,1,0,0,1,0.4142857142857143,0,1,0,0.025618758141554492,0,1,1,0,0.23529411764705882,0,0
0.5549348230912476,0.48843416370106757,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.05268490374873354,0.5,1,0,0,0.11764705882352941,0,0
0.5772811918063314,0.47153024911032027,1,0,0,0,1,1,1,0,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.04711246200607903,0.5,1,1,0,0.23529411764705882,0,0
0.6890130353817504,0.4822064056939502,1,0,0,0,0,0,0.5,0,0,0,0,0.5571428571428572,0,1,0,0.03875379939209726,0.5,1,0,0,0.29411764705882354,0,0
0.5921787709497206,0.4021352313167259,1,0,0,1,0,1,0,1,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.05268490374873354,0.5,1,0,0,0.17647058823529413,0,0
0.6554934823091247,0.5916370106761566,1,0,0,1,0,0,0,0,0,0,0,0.7,0,1,0,0.04472427268779853,0.5,1,0,0,0.11764705882352941,0,0
0.6089385474860335,0.8265124555160143,1,0,1,1,1,1,0,0,0,0,0,0.2714285714285714,0,0.6666666666666666,0,0.0303951367781155,0,0.5,0,0,0.058823529411764705,0,0
0.6256983240223463,0.4839857651245551,1,0,0,0,1,0,1,0,0,0,0,0.2714285714285714,0,0.6666666666666666,0,0.019250253292806482,0,1,0,0,0,0,0
0.6126629422718807,0.7802491103202845,1,0,0,0,0,0,1,0,0,0,0,0.4142857142857143,0,1,0,0.03708206686930091,0.5,1,1,0,0.17647058823529413,0,0
0.5232774674115455,0.3834519572953737,1,0,0,0,0,0,1,0,0,0,0,0.9285714285714286,0,0.6666666666666666,0.3333333333333333,0.06382978723404255,0.5,1,0,0,0.29411764705882354,1,0
0.6052141527001862,0.442170818505338,0,0,0,0,0,1,0.5,0,1,1,0,0,0,0.6666666666666666,0.3333333333333333,0.04711246200607903,0,1,0,0,0.29411764705882354,0,0
0.7392923649906891,0.7233096085409252,1,0,0,0,0,0,0,0,1,1,0,0.4142857142857143,0,0.6666666666666666,0.3333333333333333,0.03708206686930091,0,1,0,0,0,0,0
0.5549348230912476,0.6619217081850534,1,0,0,0,1,1,0,0,1,1,0,0.8428571428571429,0,0.6666666666666666,0,0.0303951367781155,0.5,0,0,0,0.17647058823529413,0,0
0.5698324022346367,0.790035587188612,1,0,0,0,1,1,1,0,1,1,0,0.2714285714285714,0,0.6666666666666666,0,0.0303951367781155,0,0,1,0,0.11764705882352941,0,0
0.64804469273743,0.46352313167259784,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0.3333333333333333,0.03875379939209726,0.5,1,0,0,0.4117647058823529,0,0
0.6052141527001862,0.28291814946619215,1,0,0,0,0,1,0.5,0,1,1,0,0,0,0.6666666666666666,0,0.008105369807497466,0.5,0,0,1,0,0,0
0.4990689013035381,0.4777580071174377,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0,0.04559270516717325,0.5,1,0,0,0.35294117647058826,0,0
0.6554934823091247,0.5916370106761566,1,0,0,1,0,0,0,0,0,0,0,0.8428571428571429,0,1,0,0.04711246200607903,0.5,1,0,0,0,0,0
0.64804469273743,0.543594306049822,1,0,0,0,0,1,1,0,0,0,0,0.4142857142857143,0.014492753623188404,0.3333333333333333,0.3333333333333333,0.08054711246200608,0.5,1,0,0,0.17647058823529413,0,0
0.5642458100558658,0.6423487544483986,1,0,0,0,0,1,0,0,1,0,1,0.12857142857142856,0.014492753623188404,0,1,0.0972644376899696,0,0.5,1,1,0.058823529411764705,0,0
0.6368715083798883,0.6966192170818505,0,1,0,0,0,1,1,1,1,1,0,0.9285714285714286,0,0.6666666666666666,0.3333333333333333,0.022036474164133738,0,1,1,0,0.058823529411764705,0,0
0.6517690875232774,0.6797153024911032,1,0,0,0,0,0,1,0,0,0,0,0.8428571428571429,0,1,0,0.05268490374873354,0.5,0.5,0,0,0.47058823529411764,1,0
0.5679702048417132,0.7348754448398576,1,0,1,0,0,0,1,1,1,1,0,0.2714285714285714,0,0.6666666666666666,0,0.04711246200607903,0,0.5,1,0,0.058823529411764705,0,0
0.4487895716945995,0.5151245551601423,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0303951367781155,0.5,0.5,0,0,0,0,0
0.6256983240223463,0.5097864768683273,1,0,0,1,1,1,0,1,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.10840932117527863,0,1,0,0,0,0,0
0.43947858472998125,0.8016014234875444,1,0,0,0,0,0,1,0,1,1,0,0.5571428571428572,0,1,0.3333333333333333,0.022036474164133738,0,1,0,0,0.058823529411764705,0,0
0.6294227188081936,0.5409252669039145,0,1,0,0,0,1,0.5,1,1,0,0,0.4142857142857143,0.18840579710144925,0.3333333333333333,1,0.03708206686930091,0,0,1,0,0.058823529411764705,0,0
0.4916201117318434,0.2660142348754448,1,0,0,1,1,0,0,0,0,0,0,0.7,0,0.6666666666666666,0,0.034110097939885176,0.5,1,0,0,0.058823529411764705,0,0
