CDD30YR,CDD65,HDD30YR,HDD65,DBT1,DBT99,HOUSEHOLDER_RACE,SDESCENT,NONWHITE,HHAGE,OVER65,NHSLDMEM,LIVESALONE,LARGEHOUSE,EDUCATION,HIGHSCHOOL,EMPLOYHH,MONEYPY,POVERTY,KOWNRENT,ELPAY,NGPAY,UATYP10,ECOREGION,TYPEHUQ,APARTMENT,YEARMADERANGE,TOTROOMS,SWIMPOOL,WALLTYPE,ROOFTYPE,THERMALMASS,ADQINSUL,DRAFTY,WINDOWS,WINFRAME,TYPEGLASS,AIRCOND,HEATHOME,COOLTYPE,EQUIPM,ACEQUIPAGE,EQUIPAGE,NOAC,NOHEAT,NUMCFAN,NUMFLOORFAN,BACKUP,SOLAR,YEAR,TEMPMA
774,625,7286,6986,87.8,-6.4,Asian,0,1,56,0,4,0,0,2,1,0.5,40000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1979,9,0,Stucco,Slate.Shake,0,3,1,6,Wood,2,1,1,Central.Air,Central.Furnace,5,20,0,0,0,2,0,0,2015,0
2616,3542,2232,1987,97.5,27.2,White,0,0,36,0,2,0,0,4,0,1,100000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,1999,4,0,Brick,Wood.Shingle,1,3,0,6,Wood,2,1,1,Central.Air,Heat.Pump,0,2,0,0,2,0,0,0,2015,0
1566,1674,3866,3249,92.4,19.3,White,1,1,19,0,4,0,0,3,0,1,100000,0,Rent,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Wood,Ceramic.Tiles,1,2,0,10,Wood,1,1,1,Central.Air,Central.Furnace,5,10,0,0,0,0,0,0,2015,0
4524,4584,952,775,108.3,41.6,American.Indian,0,1,38,0,6,0,0,5,0,1,120000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1969,7,0,Concrete,Singles,1,3,0,6,Vinyl,2,1,1,Central.Air,Central.Furnace,2,5,0,0,1,2,0,0,2015,0
1084,1584,1180,678,88.3,43.9,White,0,0,61,0,2,0,0,3,0,0,20000,1,Rent,1,1,1,Northwestern.Forested.Mountains,SF.Attached,0,1969,3,0,Stucco,Singles,0,1,1,3,Vinyl,1,1,0,Window.Wall,None,2,-2,0,0,0,3,0,0,2015,0
1225,1460,4449,3838,92.9,21.6,White,0,0,77,1,3,0,0,4,0,0,60000,0,Own,1,1,1,Temperate.Sierras,SF.Detached,0,1979,6,0,Stucco,Singles,0,2,1,6,Metal,2,1,1,Central.Air,Central.Furnace,2,2,0,0,0,0,0,0,2015,0
741,523,6406,6617,86.5,6.9,White,0,0,43,0,3,0,0,3,0,0,40000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,5,0,Siding,Singles,0,1,3,16,Vinyl,2,1,1,Window.Wall,Central.Furnace,5,20,0,1,2,2,0,0,2015,0
673,793,7858,6715,88.4,-9.1,White,0,0,66,1,2,0,0,3,0,0,140000,0,Own,1,1,0.5,Great.Plains,SF.Detached,0,1959,8,0,Siding,Singles,0,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,10,10,0,0,0,1,0,0,2015,0
1597,1800,3655,3556,92.6,21.2,White,0,0,20,0,4,0,0,3,0,0.5,0,1,Rent,0,0,1,Eastern.Temperate.Forests,Apt.High,1,2015,6,0,Brick,No.Roof,1,3,0,6,Metal,1,1,1,Central.Air,BuiltIn.Electric,2,2,0,0,0,1,0,0,2015,0
721,1217,6360,5375,89.5,5.4,White,0,0,45,0,2,0,0,2,1,0.5,40000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1959,6,0,Siding,Singles,0,3,1,10,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,5,0,0,0,2015,0
2614,3293,1439,1317,95.2,33.8,White,0,0,48,0,1,1,0,3,0,1,100000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1969,8,0,Brick,Singles,1,1,2,20,Metal,1,1,1,Both,Central.Furnace,20,5,0,0,3,1,0,0,2015,0
442,1356,1561,819,81.3,45.2,Asian,0,1,28,0,1,1,0,4,0,1,100000,0,Rent,1,1,1,Northwestern.Forested.Mountains,Apt.High,1,2009,1,0,Wood,No.Roof,0,3,0,1,Metal,2,1,1,Window.Wall,BuiltIn.Electric,2,2,0,0,0,0,0,0,2015,0
1028,1037,5458,5302,88.3,9.2,White,0,0,75,1,1,1,0,2,1,0,0,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,1989,5,0,Brick,Singles,1,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,15,15,0,0,5,0,0,0,2015,0
693,898,6073,5797,86.5,4.7,White,0,0,51,0,1,1,0,2,1,0.5,0,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,2015,4,0,Siding,Metal,0,2,0,10,Vinyl,2,1,1,Window.Wall,Central.Furnace,2,10,0,1,0,3,0,0,2015,0
2657,3286,1592,1301,93.1,31.8,Black,0,1,78,1,1,1,0,2,1,0,20000,1,Own,1,1,0.5,Great.Plains,SF.Detached,0,1969,5,0,Brick,Singles,1,3,1,10,Wood,2,0,1,None,Central.Furnace,-2,15,0,0,5,0,0,0,2015,0
876,1241,5453,4873,88.3,9.5,White,0,0,58,0,2,1,0,2,1,1,40000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,6,0,Siding,Singles,0,2,1,10,Wood,2,1,1,Central.Air,Central.Furnace,2,5,0,0,3,0,0,0,2015,0
353,459,7331,6912,82.3,4.1,White,0,0,39,0,2,0,0,2,1,0,0,1,Rent,1,1,0.5,Eastern.Temperate.Forests,Apt.Low,1,1950,5,0,Siding,Singles,0,1,3,16,Wood,2,1,1,Window.Wall,Central.Furnace,5,15,1,1,2,4,0,0,2015,0
2729,3042,1576,1355,93.1,31.8,White,0,0,28,0,2,0,0,2,1,0,0,1,Own,1,0,1,Great.Plains,SF.Detached,0,1989,3,0,Siding,Wood.Shingle,0,2,3,6,Wood,1,1,1,Central.Air,Central.Furnace,5,2,0,0,0,0,0,0,2015,0
3400,3433,2008,1732,106.3,35.7,Black,0,1,28,0,2,0,0,2,1,1,0,1,Rent,1,1,1,Temperate.Sierras,Apt.High,1,2009,3,0,Concrete,No.Roof,1,1,2,3,Metal,1,1,1,Central.Air,Central.Furnace,5,15,0,0,0,0,0,0,2015,0
2498,2983,1680,1245,91.2,33.6,Black,0,1,47,0,2,0,0,3,0,0,20000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1999,5,0,Siding,Singles,0,3,0,6,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,4,0,0,0,2015,0
994,1180,4331,3853,88.2,17.7,White,0,0,43,0,3,0,0,5,0,1,100000,0,Own,1,1,0.5,Eastern.Temperate.Forests,SF.Detached,0,1989,10,0,Brick,Metal,1,3,0,16,Metal,2,1,1,Central.Air,Heat.Pump,15,15,0,0,4,0,1,0,2015,0
2024,2825,2764,1941,102.2,30.8,White,0,0,26,0,1,1,0,4,0,0,0,1,Rent,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1959,3,0,Brick,Singles,1,1,1,10,Wood,1,1,0,Window.Wall,None,0,-2,0,0,0,2,0,0,2015,0
1038,1300,5995,4924,95.1,14.2,White,0,0,67,1,2,0,0,4,0,1,140000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1979,8,0,Brick,Singles,1,3,0,10,Vinyl,2,1,1,Central.Air,Central.Furnace,10,15,0,0,0,0,0,0,2015,0
1279,1077,652,1031,80.7,46,White,0,0,38,0,4,0,0,4,0,1,140000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1950,6,0,Shingle,Singles,0,2,0,16,Vinyl,2,0,1,None,Central.Furnace,-2,5,0,0,2,2,0,0,2015,0
526,828,6485,6311,86,8.4,White,0,0,64,0,1,1,0,5,0,0,40000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,1989,6,0,Siding,Singles,0,2,0,3,Vinyl,2,1,1,Window.Wall,BuiltIn.Gas,2,5,0,0,2,0,1,0,2015,0
2721,3152,2330,2030,99,26.7,White,1,1,41,0,6,0,0,5,0,1,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1969,6,0,Brick,Singles,1,2,1,6,Metal,2,1,1,Central.Air,Central.Furnace,10,10,0,0,4,0,0,0,2015,0
279,484,2554,1979,82.3,39,Black,0,1,60,0,4,0,0,2,1,0,0,1,Rent,1,0,1,Mediterranean.California,Apt.High,1,1989,5,0,Brick,No.Roof,1,3,0,6,Metal,1,0,1,None,BuiltIn.Electric,-2,2,0,0,0,2,0,0,2015,0
1641,2014,3291,2506,91.8,25.1,White,0,0,29,0,2,0,0,3,0,1,0,1,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1989,4,0,Brick,No.Roof,1,2,3,3,Wood,2,1,1,Central.Air,Heat.Pump,5,5,1,0,0,1,0,0,2015,0
674,741,5979,6267,85.9,7.3,White,0,0,61,0,2,0,0,2,1,0.5,20000,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1969,7,0,Siding,Singles,0,2,1,10,Wood,1,1,1,Central.Air,Central.Furnace,15,15,0,0,2,1,0,0,2015,0
3563,4406,559,322,91.4,42.9,White,0,0,74,1,2,0,0,3,0,0,60000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2009,8,0,Stucco,Concrete.Tiles,0,3,0,10,Metal,1,1,1,Central.Air,Heat.Pump,5,5,0,0,4,0,0,0,2015,0
435,929,6071,5082,90.8,13.8,White,0,0,37,0,4,0,0,2,1,1,80000,0,Own,1,1,1,Northwestern.Forested.Mountains,Mobile,0,1979,4,0,Siding,Metal,0,1,3,6,Vinyl,2,1,1,Window.Wall,Central.Furnace,5,15,0,0,0,1,0,0,2015,0
3463,4112,548,339,92.5,42.3,White,0,0,33,0,6,0,0,3,0,1,20000,1,Rent,1,0,1,Eastern.Temperate.Forests,Mobile,0,1999,5,0,Siding,Metal,0,1,2,6,Metal,1,1,1,Window.Wall,Central.Furnace,2,10,1,1,0,3,0,0,2015,0
735,776,6913,6205,88,-2.8,White,0,0,27,0,2,1,0,4,0,1,100000,0,Rent,1,1,1,Great.Plains,Apt.High,1,2015,3,0,Siding,No.Roof,0,1,1,1,Wood,2,1,1,Central.Air,Steam.HW,10,0,0,0,2,0,0,0,2015,0
1318,1364,4880,4545,92.6,10.6,White,0,0,31,0,4,0,0,2,1,1,40000,1,Rent,1,1,1,Great.Plains,SF.Detached,0,1959,7,0,Siding,Singles,0,1,1,10,Wood,2,1,1,Central.Air,Central.Furnace,15,20,1,1,3,1,0,0,2015,0
941,999,5039,5055,88.3,16,White,0,0,58,0,2,0,0,4,0,1,140000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1989,7,1,Siding,Singles,0,2,1,10,Wood,1,1,1,Central.Air,Central.Furnace,10,10,0,0,0,0,0,0,2015,0
4415,4820,974,741,108.3,41.6,White,0,0,85,1,1,1,0,5,0,0,0,1,Rent,0,0,1,North.American.Deserts,Apt.High,1,2009,5,0,Stucco,No.Roof,0,3,0,3,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,0,0,0,2015,0
770,820,7492,6732,88,-6.2,White,0,0,31,0,1,1,0,4,0,1,20000,1,Rent,0,0,1,Great.Plains,Apt.High,1,1989,3,0,Concrete,No.Roof,1,3,0,6,Wood,2,1,1,Window.Wall,BuiltIn.Electric,10,20,0,0,1,0,0,0,2015,0
529,571,8528,7788,90.2,-13.1,White,0,0,52,0,2,1,0,3,0,0,20000,1,Rent,1,1,1,Great.Plains,SF.Attached,0,1979,3,0,Shingle,Singles,0,2,0,6,Wood,2,1,1,Window.Wall,Central.Furnace,0,2,0,0,0,2,0,0,2015,0
1400,1393,3963,3872,92.9,21.6,White,0,0,46,0,4,0,0,2,1,1,100000,0,Own,1,1,1,Temperate.Sierras,SF.Detached,0,1969,7,0,Stucco,Singles,0,2,0,6,Metal,2,1,1,Both,Central.Furnace,5,5,0,0,3,2,0,0,2015,0
814,965,5405,5633,84.1,9.3,White,0,0,65,0,1,1,0,4,0,0,20000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,2009,4,0,Wood,Singles,0,3,0,3,Metal,2,1,1,Central.Air,Central.Furnace,10,10,0,0,1,0,0,0,2015,0
71,191,5114,4419,75.5,29.6,White,0,0,40,0,5,0,0,2,1,1,100000,0,Own,1,0,0,Marine.West.Coast.Forest,SF.Detached,0,2015,9,0,Siding,Singles,0,2,1,6,Vinyl,2,0,1,None,Central.Furnace,-2,5,0,0,0,4,0,0,2015,0
1055,1203,6251,5299,89.6,-0.2,White,0,0,52,0,3,0,0,4,0,1,80000,0,Own,1,1,1,Great.Plains,SF.Detached,0,2009,10,0,Siding,Singles,0,2,0,20,Fiberglass,2,1,1,Central.Air,Central.Furnace,10,10,0,0,4,0,1,0,2015,0
430,869,6112,5158,90.8,13.8,White,0,0,66,1,2,0,0,3,0,0,20000,1,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1969,9,0,Wood,Singles,0,2,0,6,Vinyl,2,1,1,Both,Central.Furnace,20,0,0,0,0,1,1,0,2015,0
1395,1391,2696,2314,98.2,33.7,White,0,0,43,0,4,0,0,5,0,0.5,140000,0,Rent,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1989,7,0,Wood,Singles,0,1,0,10,Vinyl,2,1,1,Central.Air,Central.Furnace,15,15,0,0,6,1,0,0,2015,0
1197,1110,4657,4791,91,16.5,Asian,0,1,48,0,3,0,0,4,0,1,140000,0,Rent,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,1979,7,0,Stucco,Singles,0,1,2,6,Wood,1,1,1,Central.Air,Central.Furnace,15,15,0,0,0,1,0,0,2015,0
1320,1398,5053,4454,91.3,9.5,White,0,0,38,0,4,0,0,5,0,1,100000,0,Own,1,1,1,Great.Plains,SF.Detached,0,2009,7,0,Siding,Singles,0,1,2,10,Vinyl,2,1,1,Central.Air,Central.Furnace,10,10,0,0,3,1,0,0,2015,0
1186,1074,4691,4824,91,16.5,White,0,0,68,1,2,0,0,5,0,1,120000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1989,12,0,Siding,Singles,0,3,0,20,Wood,2,1,1,Central.Air,Heat.Pump,5,5,0,0,4,1,0,0,2015,0
231,443,4846,4049,88,27.3,White,0,0,36,0,3,0,0,5,0,1,60000,0,Own,1,0,1,Marine.West.Coast.Forest,SF.Detached,0,1969,8,0,Wood,Singles,0,2,1,6,Wood,2,0,1,None,BuiltIn.Electric,-2,20,0,0,5,0,0,0,2015,0
826,855,6205,5749,91.2,3,White,0,0,75,1,2,0,0,2,1,0,20000,1,Own,1,1,0.5,North.American.Deserts,SF.Detached,0,1959,5,0,Wood,Singles,0,3,0,10,Vinyl,2,1,1,Window.Wall,Central.Furnace,15,10,0,0,1,2,0,0,2015,0
223,466,4876,4012,88,27.3,White,0,0,52,0,4,0,0,3,0,1,100000,0,Own,1,0,0,Marine.West.Coast.Forest,SF.Detached,0,2009,6,0,Wood,Singles,0,3,0,10,Vinyl,2,1,1,Central.Air,Heat.Pump,5,5,1,0,2,1,0,0,2015,0
631,574,6768,6798,85.9,5.5,White,0,0,70,1,4,0,0,3,0,0,20000,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1959,6,0,Siding,Singles,0,2,0,10,Wood,1,0,1,None,Central.Furnace,-2,2,0,0,4,1,1,0,2015,0
1275,2153,1219,665,90.6,42.8,Asian,0,1,26,0,4,0,0,5,0,1,80000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1959,6,1,Stucco,Singles,0,3,0,10,Composite,2,1,1,Both,Central.Furnace,2,2,0,0,1,0,0,0,2015,0
499,525,8692,7748,86,-12.7,White,0,0,70,1,2,0,0,2,1,0,20000,1,Own,1,1,0,Great.Plains,SF.Detached,0,1979,7,0,Wood,Singles,0,3,0,16,Wood,2,1,1,Central.Air,Central.Furnace,20,15,0,0,0,0,1,0,2015,0
771,863,7387,6431,90.2,-6.1,White,0,0,67,1,1,1,0,2,1,0,20000,1,Own,1,0,0,Great.Plains,SF.Detached,0,1950,7,0,Wood,Singles,0,1,1,10,Wood,1,1,1,Window.Wall,Wood.Stove,5,15,0,0,1,1,0,0,2015,0
2062,2789,2496,1991,94.8,26.1,Black,0,1,74,1,2,0,0,4,0,0,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2009,8,0,Brick,Singles,1,3,0,20,Metal,2,1,1,Central.Air,Heat.Pump,10,10,0,0,5,0,0,0,2015,0
130,325,2711,1944,78.1,41.4,White,0,0,68,1,2,0,0,5,0,0,140000,0,Own,1,1,1,Mediterranean.California,SF.Detached,0,2015,7,0,Stucco,Ceramic.Tiles,1,2,1,20,Metal,2,0,0,None,None,-2,-2,0,0,0,2,0,0,2015,0
747,820,7361,6582,87.8,-6.4,White,1,1,58,0,3,0,0,2,1,1,80000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1959,8,1,Stucco,Singles,0,2,0,16,Wood,1,1,1,Central.Air,Central.Furnace,15,15,0,0,3,0,0,0,2015,0
3930,4115,1276,1047,108.6,37.8,White,0,0,80,1,1,1,0,2,1,0,20000,1,Own,1,0,1,North.American.Deserts,SF.Detached,0,1989,8,1,Stucco,Singles,0,2,0,10,Metal,1,1,1,Central.Air,Heat.Pump,5,5,0,0,8,0,0,0,2015,0
4488,5056,99,88,90.8,49.9,White,1,1,46,0,3,0,0,5,0,1,120000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,2009,5,0,Concrete,Wood.Shingle,1,3,0,6,Metal,1,1,0,Central.Air,None,2,-2,0,0,1,0,0,0,2015,0
697,1351,2643,1964,93.2,30.3,White,0,0,28,0,4,0,0,4,0,1,140000,0,Rent,1,0,1,Northwestern.Forested.Mountains,Apt.High,1,1989,4,0,Concrete,No.Roof,1,2,1,3,Metal,2,1,0,Central.Air,None,0,-2,0,0,0,2,0,0,2015,0
2058,1926,2754,2084,102.2,30.8,White,0,0,75,1,2,0,0,3,0,0,60000,0,Own,1,0,0,Northwestern.Forested.Mountains,SF.Detached,0,1989,6,0,Siding,Singles,0,2,0,3,Metal,2,1,1,Central.Air,Central.Furnace,10,10,0,0,4,0,1,0,2015,0
4234,5411,1011,657,106.8,35.3,White,0,0,42,0,4,0,0,4,0,0.5,80000,0,Own,1,1,0.5,North.American.Deserts,SF.Detached,0,2009,7,0,Stucco,Ceramic.Tiles,1,1,2,10,Wood,2,1,1,Central.Air,Central.Furnace,10,10,0,0,4,2,0,0,2015,0
571,943,6753,5821,87.8,6.3,Asian,0,1,54,0,3,0,0,5,0,1,140000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2009,10,0,Brick,Singles,1,2,1,16,Wood,2,1,1,Both,Central.Furnace,10,10,0,0,5,2,0,0,2015,0
69,197,5119,4402,75.5,29.6,White,0,0,63,0,1,1,0,3,0,0,0,1,Own,1,0,0,Marine.West.Coast.Forest,Mobile,0,1989,4,0,Wood,Singles,0,3,0,6,Wood,1,0,1,None,Central.Furnace,-2,20,0,0,0,1,0,0,2015,0
87,32,8138,7861,91.1,9.3,White,0,0,68,1,2,0,0,4,0,0.5,0,1,Own,1,0,0,North.American.Deserts,SF.Detached,0,1950,7,0,Siding,Metal,0,2,2,10,Vinyl,2,0,1,None,Central.Furnace,-2,20,0,0,0,1,0,0,2015,0
2689,3685,1027,561,91.1,33.6,White,0,0,74,1,2,0,0,2,1,0,20000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1989,4,1,Stucco,Singles,0,3,0,6,Metal,1,1,1,Central.Air,Portable.Electric,10,10,0,0,4,2,1,0,2015,0
2946,3664,867,570,91.1,33.6,White,0,0,43,0,3,0,0,4,0,1,140000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,2009,6,1,Stucco,Singles,0,3,1,6,Metal,1,1,1,Central.Air,Heat.Pump,10,10,0,0,4,0,0,0,2015,0
866,1308,6550,4899,95.1,14.2,White,0,0,24,0,2,0,0,4,0,1,20000,1,Rent,1,0,1,North.American.Deserts,Apt.High,1,1989,4,0,Brick,No.Roof,1,2,0,6,Wood,2,1,1,Both,BuiltIn.Gas,2,5,0,0,1,0,0,0,2015,0
374,842,6396,5193,88.5,10.3,White,0,0,56,0,2,0,0,2,1,1,20000,1,Rent,1,0,1,North.American.Deserts,Apt.High,1,1979,4,0,Brick,No.Roof,1,1,3,3,Metal,1,1,1,Window.Wall,Steam.HW,2,2,0,0,0,2,0,0,2015,0
1700,1837,3573,3311,93.4,23.1,White,0,0,39,0,6,0,0,1,1,0,0,1,Rent,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1979,9,1,Wood,Singles,0,1,2,6,Wood,1,1,1,Window.Wall,BuiltIn.Gas,5,5,0,0,5,2,0,0,2015,0
1525,1828,4488,3941,91.7,12.3,Mixed.Race,0,1,23,0,3,0,0,2,1,1,0,1,Rent,1,0,1,Great.Plains,Apt.High,1,1999,4,0,Brick,No.Roof,1,2,2,3,Metal,2,1,1,Central.Air,Central.Furnace,0,15,0,1,3,0,0,0,2015,1
1012,1284,6079,4972,95.1,14.2,White,0,0,30,0,3,0,0,4,0,1,80000,0,Rent,1,1,1,North.American.Deserts,SF.Attached,0,1999,6,0,Stucco,Singles,0,2,1,10,Wood,2,1,1,Central.Air,Central.Furnace,5,20,0,0,0,0,0,0,2015,0
3077,3435,1249,1148,93.4,36.4,Mixed.Race,0,1,50,0,5,0,0,2,1,0.5,20000,1,Own,1,0,1,Great.Plains,SF.Detached,0,1989,7,0,Brick,Singles,1,2,0,10,Metal,1,1,1,Central.Air,Central.Furnace,5,5,1,0,6,5,0,0,2015,0
852,674,6324,6324,90.2,4.8,White,1,1,33,0,4,0,0,2,1,1,20000,1,Rent,1,1,1,Eastern.Temperate.Forests,Apt.Low,1,1979,3,0,Brick,Other,1,1,3,6,Wood,2,0,1,None,Central.Furnace,-2,20,0,0,0,0,0,0,2015,0
1206,1515,4661,4535,81.8,13,White,0,0,32,0,1,1,0,5,0,1,60000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1999,1,0,Brick,No.Roof,1,2,0,1,Metal,2,1,1,Window.Wall,BuiltIn.Electric,10,10,0,0,0,0,0,0,2015,0
757,860,5815,5549,88.4,15.5,White,0,0,66,1,2,0,0,5,0,1,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,10,0,Brick,Slate.Shake,1,2,1,30,Wood,1,1,1,Window.Wall,Central.Furnace,5,5,0,0,3,0,0,0,2015,0
1818,2235,2917,2446,99.6,27.6,White,0,0,79,1,2,0,0,1,1,0,0,1,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1999,8,0,Stucco,Concrete.Tiles,0,2,1,6,Vinyl,2,0,0,Swamp,None,-2,-2,0,0,3,1,0,0,2015,0
370,558,7317,7109,84.5,0.4,White,0,0,37,0,1,1,0,3,0,1,0,1,Rent,0,0,0.5,Northern.Forests,Apt.High,1,1950,4,0,Brick,No.Roof,1,2,0,1,Wood,1,0,1,None,Steam.HW,-2,2,0,0,0,0,0,0,2015,0
1798,1941,2836,2495,91.5,25.2,White,0,0,24,0,1,1,0,4,0,1,40000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1979,2,0,Siding,No.Roof,0,3,0,1,Wood,2,1,1,Central.Air,Central.Furnace,5,0,0,0,2,0,0,0,2015,0
1726,1950,2974,2625,91.4,25.4,White,0,0,40,0,4,0,0,5,0,0,140000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,10,0,Brick,Singles,1,2,0,20,Wood,2,1,1,Central.Air,Central.Furnace,15,15,0,0,4,0,0,0,2015,0
1075,1809,4777,4348,81.8,13,White,0,0,52,0,3,0,0,4,0,1,140000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1999,1,0,Stucco,No.Roof,0,2,0,6,Metal,2,1,1,Window.Wall,Steam.HW,10,10,0,0,0,0,0,0,2015,0
1056,1035,6142,5824,90.2,1.3,White,0,0,60,0,1,1,0,3,0,0,0,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,5,1,Siding,Wood.Shingle,0,3,0,6,Metal,1,1,1,Window.Wall,Central.Furnace,0,5,0,0,4,0,0,0,2015,0
747,656,5559,5539,87.5,10,White,0,0,46,0,4,0,0,4,0,1,100000,0,Rent,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,6,0,Brick,Slate.Shake,1,2,1,16,Metal,2,1,1,Window.Wall,Steam.HW,5,20,0,0,2,0,0,0,2015,0
1082,943,5267,5399,88.3,9.2,White,0,0,50,0,1,1,0,4,0,1,40000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,2009,5,0,Siding,Singles,0,2,0,6,Metal,2,1,1,Central.Air,Central.Furnace,15,15,0,0,2,0,0,0,2015,0
1838,2416,1514,1045,98.4,30.3,White,0,0,53,0,2,1,0,4,0,1,80000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1989,6,1,Stucco,Ceramic.Tiles,1,2,2,10,Metal,2,0,1,None,Central.Furnace,-2,2,1,0,0,3,0,0,2015,0
4013,4808,236,95,90.4,48,White,0,0,85,1,1,1,0,3,0,0,20000,1,Own,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1989,5,0,Brick,No.Roof,1,3,0,3,Metal,1,1,1,Central.Air,Central.Furnace,0,0,0,0,1,0,0,0,2015,0
1055,1259,4407,4034,90.6,19.1,White,0,0,53,0,2,0,0,3,0,0,60000,0,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Wood,Metal,0,3,0,20,Fiberglass,2,0,1,None,Wood.Stove,-2,2,0,0,1,0,0,1,2015,0
4713,5122,914,698,108.3,41.6,White,0,0,83,1,2,0,0,2,1,0,40000,0,Own,1,0,1,North.American.Deserts,SF.Detached,0,1999,6,0,Stucco,Concrete.Tiles,0,3,0,10,Metal,1,1,1,Central.Air,Heat.Pump,10,10,0,0,5,0,0,0,2015,0
1234,1829,2847,2233,99,31.9,White,0,0,25,0,2,0,0,5,0,1,40000,0,Rent,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,2009,5,0,Stucco,Singles,0,3,0,6,Metal,2,1,1,Central.Air,Central.Furnace,5,10,0,0,1,1,0,0,2015,0
849,1513,1260,691,88.3,43.9,Asian,0,1,48,0,1,1,0,5,0,1,140000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,2009,11,0,Stucco,Concrete.Tiles,0,2,0,20,Metal,2,1,1,Central.Air,Central.Furnace,10,10,0,0,0,1,0,0,2015,0
692,873,2054,1861,88.2,37.7,White,1,1,49,0,4,0,0,3,0,0,40000,0,Rent,1,1,1,Mediterranean.California,SF.Detached,0,1989,6,0,Wood,Singles,0,2,0,6,Metal,2,1,1,Central.Air,Central.Furnace,20,20,0,0,2,0,0,0,2015,0
3494,4337,588,345,91.4,42.9,White,0,0,24,0,3,0,0,2,1,1,80000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1989,3,0,Stucco,No.Roof,0,3,0,1,Metal,1,1,1,Central.Air,Heat.Pump,20,5,0,0,0,1,0,0,2015,0
1082,921,6108,5960,90.2,1.3,White,1,1,27,0,3,0,0,3,0,1,80000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1969,5,0,Siding,Singles,0,1,1,10,Wood,2,1,1,Both,Central.Furnace,5,5,0,0,0,0,0,0,2015,0
